Unnamed: 0, TimeSerie                                   , Algorithm                                                                         , c-index   ,   accuracy ,   precision ,    recall ,        f1 ,   Roc-Auc , Distribution                                                             ,Unnamed: 10
, herbs and spices                            , scores_cph_tree50_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.465517 ,                                                                          ,
, herbs and spices                            , scores_cph_tree50_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.465517 ,                                                                          ,
, herbs and spices                            , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.265823  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.632911  ,   0.632911  , 1         , 0.775194  ,  0.362069 ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.465517 ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.465517 ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.265823  ,   0         , 0         , 0         ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.632911  ,   0.632911  , 1         , 0.775194  ,  0.362069 ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.465517 ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_survival-prob                                                   ,           ,  0.367089  ,   0         , 0         , 0         ,  0.465517 ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.278481  ,   0.181818  , 0.04      , 0.0655738 ,           ,                                                                          ,
, herbs and spices                            , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.632911  ,   0.632911  , 1         , 0.775194  ,  0.36069  ,                                                                          ,
, cereals                                     , scores_cph_tree5_survival-prob                                                    ,           ,  0.35443   ,   0         , 0         , 0         ,  0.482143 ,                                                                          ,
, cereals                                     , scores_cph_tree5_survival-prob                                                    ,           ,  0.341772  ,   0         , 0         , 0         ,  0.482143 ,                                                                          ,
, cereals                                     , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.670886  ,   0.662338  , 1         , 0.796875  ,  0.472339 ,                                                                          ,
, cereals                                     , scores_cph_tree10_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree10_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.452731 ,                                                                          ,
, cereals                                     , scores_cph_tree15_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree15_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.452731 ,                                                                          ,
, cereals                                     , scores_cph_tree20_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree20_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.452731 ,                                                                          ,
, cereals                                     , scores_cph_tree25_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree25_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.433123 ,                                                                          ,
, cereals                                     , scores_cph_tree30_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree30_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.465336 ,                                                                          ,
, cereals                                     , scores_cph_tree35_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree35_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.433123 ,                                                                          ,
, cereals                                     , scores_cph_tree40_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree40_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.433123 ,                                                                          ,
, cereals                                     , scores_cph_tree45_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree45_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.433123 ,                                                                          ,
, cereals                                     , scores_cph_tree50_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree50_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.433123 ,                                                                          ,
, cereals                                     , scores_cph_tree55_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree55_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.422619 ,                                                                          ,
, cereals                                     , scores_cph_tree60_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree60_survival-prob                                                   ,           ,  0.35443   ,   0         , 0         , 0         ,  0.517857 ,                                                                          ,
, cereals                                     , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0         , 0         , 0         ,           ,                                                                          ,
, cereals                                     , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.64557   ,   0.64557   , 1         , 0.784615  ,  0.438725 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_survival-prob                                                    ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_survival-prob                                                    ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.514085 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.514085 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.514085 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.514085 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.0410959 ,   1         , 0.0140845 , 0.0277778 ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree50_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree50_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree55_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree55_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree60_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree60_survival-prob                                                   ,           ,  0.0273973 ,   0         , 0         , 0         ,  0.5      ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.0273973 ,   0         , 0         , 0         ,           ,                                                                          ,
, poultry meat and poultry meat products      , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.972603  ,   0.972603  , 1         , 0.986111  ,  0.521127 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree5_survival-prob                                                    ,           ,  0.822785  ,   0         , 0         , 0         ,  0.543956 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree5_survival-prob                                                    ,           ,  0.797468  ,   0         , 0         , 0         ,  0.543956 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.177215  ,   0.177215  , 1         , 0.301075  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.316456  ,   0.1875    , 0.857143  , 0.307692  ,  0.592308 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree10_survival-prob                                                   ,           ,  0.810127  ,   0         , 0         , 0         ,  0.448901 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree10_survival-prob                                                   ,           ,  0.78481   ,   0         , 0         , 0         ,  0.448901 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree10_mean-survival-prob-adjusted                                     ,           ,  0.202532  ,   0.181818  , 1         , 0.307692  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree10_mean-survival-prob                                              ,           ,  0.227848  ,   0.186667  , 1         , 0.314607  ,  0.580769 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree15_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.412637 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree15_survival-prob                                                   ,           ,  0.797468  ,   0         , 0         , 0         ,  0.412637 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree15_mean-survival-prob-adjusted                                     ,           ,  0.189873  ,   0.179487  , 1         , 0.304348  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree15_mean-survival-prob                                              ,           ,  0.21519   ,   0.184211  , 1         , 0.311111  ,  0.557143 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree20_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.399451 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree20_survival-prob                                                   ,           ,  0.797468  ,   0         , 0         , 0         ,  0.399451 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree20_mean-survival-prob-adjusted                                     ,           ,  0.189873  ,   0.179487  , 1         , 0.304348  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree20_mean-survival-prob                                              ,           ,  0.21519   ,   0.184211  , 1         , 0.311111  ,  0.532418 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree25_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.364286 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree25_survival-prob                                                   ,           ,  0.810127  ,   0         , 0         , 0         ,  0.364286 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree25_mean-survival-prob-adjusted                                     ,           ,  0.35443   ,   0.196721  , 0.857143  , 0.32      ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree25_mean-survival-prob                                              ,           ,  0.21519   ,   0.184211  , 1         , 0.311111  ,  0.521429 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree30_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.362088 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree30_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.362088 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree30_mean-survival-prob-adjusted                                     ,           ,  0.455696  ,   0.226415  , 0.857143  , 0.358209  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree30_mean-survival-prob                                              ,           ,  0.202532  ,   0.181818  , 1         , 0.307692  ,  0.531319 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree35_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.381319 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree35_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.381319 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree35_mean-survival-prob-adjusted                                     ,           ,  0.481013  ,   0.212766  , 0.714286  , 0.327869  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree35_mean-survival-prob                                              ,           ,  0.21519   ,   0.184211  , 1         , 0.311111  ,  0.537912 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree40_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.380769 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree40_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.380769 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree40_mean-survival-prob-adjusted                                     ,           ,  0.455696  ,   0.162791  , 0.5       , 0.245614  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree40_mean-survival-prob                                              ,           ,  0.202532  ,   0.181818  , 1         , 0.307692  ,  0.51978  ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree45_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.38022  ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree45_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.38022  ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree45_mean-survival-prob-adjusted                                     ,           ,  0.531646  ,   0.151515  , 0.357143  , 0.212766  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree45_mean-survival-prob                                              ,           ,  0.202532  ,   0.181818  , 1         , 0.307692  ,  0.51978  ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree50_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.380769 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree50_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.380769 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree50_mean-survival-prob-adjusted                                     ,           ,  0.506329  ,   0.142857  , 0.357143  , 0.204082  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree50_mean-survival-prob                                              ,           ,  0.189873  ,   0.179487  , 1         , 0.304348  ,  0.506593 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree55_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.378571 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree55_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.378571 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree55_mean-survival-prob-adjusted                                     ,           ,  0.620253  ,   0.136364  , 0.214286  , 0.166667  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree55_mean-survival-prob                                              ,           ,  0.202532  ,   0.181818  , 1         , 0.307692  ,  0.495604 ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree60_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.38022  ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree60_survival-prob                                                   ,           ,  0.822785  ,   0         , 0         , 0         ,  0.38022  ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree60_mean-survival-prob-adjusted                                     ,           ,  0.632911  ,   0.142857  , 0.214286  , 0.171429  ,           ,                                                                          ,
, crustaceans and products thereof            , scores_cph_tree60_mean-survival-prob                                              ,           ,  0.189873  ,   0.179487  , 1         , 0.304348  ,  0.473077 ,                                                                          ,
, bovine                                      , scores_cph_tree5_survival-prob                                                    ,           ,  0.236842  ,   0         , 0         , 0         ,  0.372126 ,                                                                          ,
, bovine                                      , scores_cph_tree5_survival-prob                                                    ,           ,  0.315789  ,   1         , 0.103448  , 0.1875    ,  0.372126 ,                                                                          ,
, bovine                                      , scores_cph_tree5_mean-survival-prob-adjusted                                      ,           ,  0.236842  ,   0         , 0         , 0         ,           ,                                                                          ,
, bovine                                      , scores_cph_tree5_mean-survival-prob                                               ,           ,  0.684211  ,   0.774194  , 0.827586  , 0.8       ,  0.461686 ,                                                                          ,
